codigo_ocorrencia,classification,type,category_type,icao_type,latitude,longitude,city,state,aerodrome,date,hour_of_incident,status,report_number,aircraft_involved,rwy_excursion
201206151505187,INCIDENT,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-1.4598,-48.4878,BELÉM,PA,SBBE,2012-06-15,1900-01-01 00:06:00,FINALIZADA,***,1,0
201501103672180,INCIDENT,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-1.4598,-48.4878,BELÉM,PA,SBBE,2015-01-10,1900-01-01 16:00:00,FINALIZADA,***,1,0
200810181673545,INCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-1.4598,-48.4878,BELÉM,PA,SBBE,2008-10-18,1900-01-01 20:35:00,FINALIZADA,***,1,0
201304225625801,SERIOUS INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-1.3847,-48.4789,BELÉM,PA,SBBE,2013-04-22,1900-01-01 11:28:00,FINALIZADA,IG-076/CENIPA/2013,1,1
200801295015625,INCIDENT,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-1.4598,-48.4878,BELÉM,PA,SBBE,2008-01-29,1900-01-01 00:00:00,FINALIZADA,***,1,0
201201087632877,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-1.4598,-48.4878,BELÉM,PA,SBBE,2012-01-08,1900-01-01 19:12:00,FINALIZADA,***,1,0
201209236492794,ACCIDENT,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-1.3847,-48.4789,BELÉM,PA,SBBE,2012-09-23,1900-01-01 18:35:00,FINALIZADA,A-018/CENIPA/2014,1,0
201403096900383,ACCIDENT,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-10.0672,-59.1125,ARIPUANÃ,MT,****,2014-03-09,1900-01-01 13:40:00,FINALIZADA,A-050/CENIPA/2014,1,0
201102285368119,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-10.7406,-59.3492,ARIPUANÃ,MT,****,2011-02-28,1900-01-01 20:45:00,FINALIZADA,A-089/CENIPA/2011,1,0
201404062741473,ACCIDENT,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-10.0061,-59.5778,ARIPUANÃ,MT,****,2014-04-06,1900-01-01 11:30:00,FINALIZADA,A-070/CENIPA/2014,1,0
201104164777499,ACCIDENT,PANE SECA,COMBUSTÍVEL,FUEL,-20.6547,-41.2519,CASTELO,ES,****,2011-04-16,1900-01-01 16:15:00,FINALIZADA,A-513/CENIPA/2016,1,0
201409043384038,INCIDENT,COLISÃO DE VEÍCULO COM AERONAVE,COLISÃO NO SOLO,GCOL,-6.6674,-69.8663,EIRUNEPÉ,AM,SWEI,2014-09-04,1900-01-01 13:20:00,FINALIZADA,***,1,0
201207216543068,SERIOUS INCIDENT,COM ROTOR,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-5.8139,-42.5039,BARRO DURO,PI,****,2012-07-21,1900-01-01 11:35:00,FINALIZADA,IG-551/CENIPA/2014,1,0
201710041347124,ACCIDENT,INDETERMINADO,INDETERMINADO,UNK,-2.6667,-55.0,BELTERRA,PA,****,2017-09-30,1900-01-01 13:00:00,FINALIZADA,A-123/CENIPA/2017,1,0
201309139949706,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-6.7496,-35.6316,BANANEIRAS,PB,SJFU,2013-09-13,1900-01-01 14:15:00,FINALIZADA,***,1,0
201308067650179,SERIOUS INCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-6.7547,-35.6544,BANANEIRAS,PB,****,2013-08-06,1900-01-01 09:45:00,FINALIZADA,IG-143/CENIPA/2013,1,0
201610251344477,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-1.2942,-48.2831,BENEVIDES,PA,****,2016-10-23,1900-01-01 10:30:00,FINALIZADA,***,1,0
201702161342205,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-19.4869,-40.5792,COLATINA,ES,SNCX,2017-02-13,1900-01-01 12:30:00,FINALIZADA,***,1,0
201202247928121,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-7.4392,-70.0253,ENVIRA,AM,****,2012-02-24,1900-01-01 21:30:00,FINALIZADA,A-084/CENIPA/2013,1,0
201101198665030,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-6.9956,-69.7533,ENVIRA,AM,****,2011-01-19,1900-01-01 22:10:00,FINALIZADA,A-043/CENIPA/2011,1,0
201306078790383,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-7.4392,-70.0253,ENVIRA,AM,****,2013-06-07,1900-01-01 14:20:00,FINALIZADA,A-109/CENIPA/2013,1,0
201404071096068,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.3514,-51.4928,ARAPONGAS,PR,SSOG,2014-04-07,1900-01-01 14:35:00,FINALIZADA,A-071/CENIPA/2014,1,1
201011246080505,INCIDENT,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.4135,-51.4383,ARAPONGAS,PR,SSOG,2010-11-24,1900-01-01 14:20:00,FINALIZADA,***,1,0
201511103492218,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-23.3558,-51.4908,ARAPONGAS,PR,SSOG,2015-11-10,1900-01-01 12:00:00,FINALIZADA,***,1,1
201709121247335,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-23.4135,-51.4383,ARAPONGAS,PR,****,2017-09-05,1900-01-01 14:17:00,FINALIZADA,***,1,0
201411135586802,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-23.4135,-51.4383,ARAPONGAS,PR,****,2014-11-13,1900-01-01 16:20:00,FINALIZADA,***,1,0
200812072477920,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-25.1183,-53.1558,BAGÉ,RS,****,2008-12-07,1900-01-01 20:20:00,ATIVA,A-575/CENIPA/2016,1,0
201211134272315,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-31.3305,-54.1071,BAGÉ,RS,SSCE,2012-11-13,1900-01-01 18:30:00,FINALIZADA,A-151/CENIPA/2013,1,0
200804024477177,ACCIDENT,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-31.3028,-54.0314,BAGÉ,RS,****,2008-04-02,1900-01-01 18:30:00,FINALIZADA,A-036/CENIPA/2010,1,0
201005176723022,INCIDENT,AERONAVE ATINGIDA POR OBJETO,OUTROS,OTHR,-31.2878,-53.6642,BAGÉ,RS,****,2010-05-17,1900-01-01 14:20:00,FINALIZADA,FINALIZADA NA FNCO,1,0
201107041662969,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-16.3543,-49.6817,ARAÇU,GO,****,2011-07-04,1900-01-01 10:40:00,FINALIZADA,***,1,0
201206058002294,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-16.3,-56.1,BARÃO DE MELGAÇO,MT,****,2012-06-05,1900-01-01 20:30:00,FINALIZADA,A-560/CENIPA/2014,1,0
201804201518248,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-16.9828,-56.3883,BARÃO DE MELGAÇO,MT,****,2018-04-15,1900-01-01 11:10:00,ATIVA,A-071/CENIPA/2018,1,0
201303238137104,SERIOUS INCIDENT,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-2.5336,-66.0672,FONTE BOA,AM,SWOB,2013-03-23,1900-01-01 14:45:00,FINALIZADA,IG-059/CENIPA/2013,1,0
201307214370102,INCIDENT,OUTROS,OUTROS,OTHR,-2.5123,-66.0965,FONTE BOA,AM,SWOB,2013-07-21,1900-01-01 19:05:00,FINALIZADA,***,1,0
201211071670763,ACCIDENT,CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO,OUTROS,OTHR,-21.4282,-45.9489,ALFENAS,MG,****,2012-11-07,1900-01-01 16:15:00,FINALIZADA,A-149/CENIPA/2013,1,0
201107196751877,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.4282,-45.9489,ALFENAS,MG,****,2011-07-19,1900-01-01 18:45:00,FINALIZADA,***,1,0
201309129258574,ACCIDENT,OUTROS,OUTROS,OTHR,-22.7409,-47.3304,AMERICANA,SP,SDAI,2013-09-12,1900-01-01 17:30:00,FINALIZADA,***,1,0
201603081423542,ACCIDENT,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,RE,-22.7553,-47.2681,AMERICANA,SP,SDAI,2016-03-03,1900-01-01 20:20:00,ATIVA,A-040/CENIPA/2016,1,1
201402262200380,ACCIDENT,COLISÃO COM AERONAVE NO SOLO,COLISÃO NO SOLO,GCOL,-22.7409,-47.3304,AMERICANA,SP,SDAI,2014-02-26,1900-01-01 15:30:00,FINALIZADA,***,2,0
201512062996168,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.7556,-47.2672,AMERICANA,SP,SDAI,2015-12-06,1900-01-01 15:00:00,ATIVA,A-160/CENIPA/2015,1,1
201302288828626,INCIDENT,COLISÃO COM AERONAVE NO SOLO,COLISÃO NO SOLO,GCOL,-22.7409,-47.3304,AMERICANA,SP,SDAI,2013-02-28,1900-01-01 17:10:00,FINALIZADA,***,2,0
201010179552033,INCIDENT,CORTE INVOLUNTÁRIO DO MOTOR,OUTROS,OTHR,-22.7409,-47.3304,AMERICANA,SP,****,2010-10-17,1900-01-01 15:05:00,FINALIZADA,***,1,0
201211234731194,ACCIDENT,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.7409,-47.3304,AMERICANA,SP,SDAI,2012-11-23,1900-01-01 21:00:00,FINALIZADA,***,1,0
201404091698398,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-22.7409,-47.3304,AMERICANA,SP,SDAI,2014-04-09,1900-01-01 14:40:00,FINALIZADA,***,1,0
201404241795275,ACCIDENT,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-22.7553,-47.2681,AMERICANA,SP,SDAI,2014-04-24,1900-01-01 17:00:00,ATIVA,A-084/CENIPA/2014,1,0
201710301305119,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-29.4072,-51.4283,BARÃO,RS,****,2017-10-29,1900-01-01 11:00:00,FINALIZADA,***,1,0
201704101604271,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.8992,-52.2453,ARAGARÇAS,GO,SJVO,2017-04-01,1900-01-01 21:40:00,ATIVA,A-055/CENIPA/2017,1,0
201309154325852,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-15.8992,-52.2417,ARAGARÇAS,GO,SJVO,2013-09-15,1900-01-01 18:00:00,FINALIZADA,A-165/CENIPA/2013,1,0
201407067553711,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-15.0586,-57.1831,BARRA DO BUGRES,MT,SWBB,2014-07-06,1900-01-01 19:05:00,FINALIZADA,A-122/CENIPA/2014 ,1,1
201304198961777,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-15.0583,-57.1825,BARRA DO BUGRES,MT,SWBB,2013-04-19,1900-01-01 19:30:00,FINALIZADA,A-072/CENIPA/2013,1,1
200911258892588,SERIOUS INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-14.9731,-57.4194,BARRA DO BUGRES,MT,****,2009-11-25,1900-01-01 10:10:00,FINALIZADA,IG-094/CENIPA/2011,1,0
200911123689365,SERIOUS INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-16.1806,-40.6977,ALMENARA,MG,SNAR,2009-11-12,1900-01-01 17:00:00,ATIVA,IG-526/CENIPA/2017,1,0
200806236437294,ACCIDENT,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-2.7536,-42.8169,BARREIRINHAS,MA,****,2008-06-23,1900-01-01 20:30:00,ATIVA,A DEFINIR,1,1
201407123963890,ACCIDENT,COLISÃO COM AERONAVE NO SOLO,COLISÃO NO SOLO,GCOL,-2.7501,-42.8278,BARREIRINHAS,MA,SSRS,2014-07-12,1900-01-01 20:00:00,FINALIZADA,***,1,0
201604071713172,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-2.7567,-42.8044,BARREIRINHAS,MA,SSRS,2016-04-02,1900-01-01 14:12:00,FINALIZADA,A-060/CENIPA/2016,1,0
201402154288744,ACCIDENT,DESORIENTAÇÃO ESPACIAL,MÉDICO,MED,-1.1964,-46.9406,BRAGANÇA,PA,****,2014-02-15,1900-01-01 22:00:00,ATIVA,A-036/CENIPA/2014,1,0
201105144414959,ACCIDENT,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-3.5447,-49.2619,BREU BRANCO,PA,****,2011-05-14,1900-01-01 14:30:00,FINALIZADA,A-050/CENIPA/2013,1,0
201312066556431,SERIOUS INCIDENT,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.8608,-52.3894,BARRA DO GARÇAS,MT,SBBW,2013-12-06,1900-01-01 20:48:00,FINALIZADA,IG-215/CENIPA/2013,1,0
201203012667447,INCIDENT,OUTROS,OUTROS,OTHR,-15.8887,-52.2603,BARRA DO GARÇAS,MT,SBBW,2012-03-01,1900-01-01 12:50:00,FINALIZADA,***,1,0
201212225707711,INCIDENT,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-7.051,-71.6944,IPIXUNA,AM,****,2012-12-22,1900-01-01 19:10:00,FINALIZADA,***,1,0
201703201639586,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-25.5728,-49.3953,ARAUCÁRIA,PR,SSSE,2017-03-17,1900-01-01 18:07:00,ATIVA,A-044/CENIPA/2017,1,0
201009206680851,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-7.1323,-34.9292,BAYEUX,PB,****,2010-09-20,1900-01-01 23:00:00,FINALIZADA,***,1,0
201803161630146,ACCIDENT,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,-1.65,-50.1247,BREVES,PA,****,2018-03-15,1900-01-01 15:00:00,ATIVA,A-047/CENIPA/2018,1,0
201604271641454,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-1.6386,-50.4414,BREVES,PA,SNVS,2016-04-27,1900-01-01 15:12:00,FINALIZADA,***,1,0
201404162921836,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-3.1383,-60.2556,IRANDUBA,AM,****,2014-04-16,1900-01-01 20:40:00,FINALIZADA,A-076/CENIPA/2014,1,0
201112308591101,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-22.8391,-42.2221,IGUABA GRANDE,RJ,****,2011-12-30,1900-01-01 17:40:00,FINALIZADA,A-539/CENIPA/2014,1,0
201501084750163,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-13.0836,-57.7972,BRASNORTE,MT,****,2015-01-08,1900-01-01 20:30:00,FINALIZADA,A-004/CENIPA/2015,1,0
201808110115123,ACCIDENT,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-20.3694,-41.0617,DOMINGOS MARTINS,ES,****,2018-08-10,1900-01-01 19:45:00,ATIVA,A DEFINIR,1,0
201110187616475,ACCIDENT,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-3.1089,-58.4547,ITACOATIARA,AM,****,2011-10-18,1900-01-01 19:50:00,FINALIZADA,A - 623/CENIPA/2014,1,0
201805181318558,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-3.5175,-58.3911,ITACOATIARA,AM,****,2018-05-16,1900-01-01 11:15:00,ATIVA,A-088/CENIPA/2018,1,0
201401072421617,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-9.0594,-44.3692,BOM JESUS,PI,SNGG,2014-01-07,1900-01-01 11:45:00,FINALIZADA,A-005/CENIPA/2014,1,0
201711201236052,INCIDENT,COM HÉLICE,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-9.2561,-44.79,BOM JESUS,PI,****,2017-11-16,1900-01-01 17:30:00,FINALIZADA,***,1,0
201409246298450,SERIOUS INCIDENT,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-30.5086,-51.3536,BARRA DO RIBEIRO,RS,****,2014-09-24,1900-01-01 16:00:00,FINALIZADA,IG-162/CENIPA/2014,1,0
201502046069114,SERIOUS INCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-24.2522,-53.6642,ASSIS CHATEAUBRIAND,PR,****,2015-02-04,1900-01-01 19:50:00,FINALIZADA,IG-018/CENIPA/2015,1,0
201404208295388,SERIOUS INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-6.4394,-37.0783,CAICÓ,RN,SNKK,2014-04-20,1900-01-01 13:00:00,FINALIZADA,IG-079/CENIPA/2014,1,1
201211037437708,ACCIDENT,OUTROS,OUTROS,OTHR,-26.9918,-48.6346,BALNEÁRIO CAMBORIÚ,SC,****,2012-11-03,1900-01-01 14:00:00,FINALIZADA,***,1,0
201205235478849,SERIOUS INCIDENT,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,2.6989,-58.2614,ITAPIRANGA,AM,****,2012-05-23,1900-01-01 20:20:00,FINALIZADA,IG-116/CENIPA/2013,1,0
201612062313223,INCIDENT,F.O.D.,OUTROS,OTHR,-20.9258,-51.3839,ANDRADINA,SP,SDDN,2016-11-17,1900-01-01 18:00:00,FINALIZADA,***,1,0
201308199002931,INCIDENT,F.O.D.,OUTROS,OTHR,-20.9015,-51.3788,ANDRADINA,SP,SDDN,2013-08-19,1900-01-01 12:00:00,FINALIZADA,***,1,0
201202166802412,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-2.2467,-49.5528,CAMETÁ,PA,****,2012-02-16,1900-01-01 12:30:00,FINALIZADA,A-003/CENIPA/2013 ,1,0
201210223216827,INCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-2.2468,-49.4978,CAMETÁ,PA,****,2012-10-22,1900-01-01 18:38:00,FINALIZADA,***,1,0
200906268393861,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-2.1297,-49.3103,CAMETÁ,PA,****,2009-06-26,1900-01-01 17:00:00,FINALIZADA,A-047/CENIPA/2010,1,0
201601261835108,SERIOUS INCIDENT,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-2.2469,-49.5633,CAMETÁ,PA,****,2016-01-15,1900-01-01 19:00:00,FINALIZADA,IG-010/CENIPA/2016,1,0
201801151806096,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-29.1714,-51.5592,BENTO GONÇALVES,RS,****,2018-01-11,1900-01-01 11:14:00,FINALIZADA,***,1,0
201512134979065,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-29.1481,-51.5383,BENTO GONÇALVES,RS,SSBG,2015-12-13,1900-01-01 20:30:00,ATIVA,A-165/CENIPA/2015,1,0
201703241333144,ACCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-29.1469,-51.5419,BENTO GONÇALVES,RS,SSBG,2017-03-15,1900-01-01 19:36:00,FINALIZADA,A-042/CENIPA/2017,1,0
201202198777284,SERIOUS INCIDENT,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-11.4219,-37.3225,ESTÂNCIA,SE,SNOD,2012-02-19,1900-01-01 15:10:00,FINALIZADA,IG-083/CENIPA/2013,1,0
201402198294108,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-7.2244,-48.2394,ARAGUAÍNA,TO,SWGN,2014-02-19,1900-01-01 19:21:00,FINALIZADA,A-040/CENIPA/2014,1,0
201402269972570,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-7.2786,-48.1178,ARAGUAÍNA,TO,****,2014-02-26,1900-01-01 11:15:00,FINALIZADA,A-043/CENIPA/2014,1,0
201712281628072,INCIDENT,OUTROS,OUTROS,OTHR,-7.2292,-48.2436,ARAGUAÍNA,TO,SWGN,2017-12-28,1900-01-01 06:30:00,FINALIZADA,***,1,0
201208225156006,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.5164,-49.3708,ARAGUAÍNA,TO,****,2012-08-22,1900-01-01 13:00:00,FINALIZADA,ENCERRADA NO RAI,1,0
201008237823514,INCIDENT,OUTROS,OUTROS,OTHR,-7.1913,-48.2087,ARAGUAÍNA,TO,****,2010-08-23,1900-01-01 19:32:00,FINALIZADA,***,1,0
201601261557549,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-7.2283,-48.2075,ARAGUAÍNA,TO,SWGN,2016-01-22,1900-01-01 03:44:00,FINALIZADA,***,1,0
200901216079108,INCIDENT,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-7.1913,-48.2087,ARAGUAÍNA,TO,****,2009-01-21,1900-01-01 17:00:00,FINALIZADA,***,1,0
201410039144641,INCIDENT,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-7.1913,-48.2087,ARAGUAÍNA,TO,SWGN,2014-10-03,1900-01-01 11:00:00,FINALIZADA,***,1,0
201512155909654,SERIOUS INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-7.2283,-48.2408,ARAGUAÍNA,TO,SWGN,2015-12-15,1900-01-01 13:00:00,FINALIZADA,IG-166/CENIPA/2015,1,0
201502084000220,INCIDENT,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-7.6548,-41.8807,CAMPINAS DO PIAUÍ,PI,SBKP,2015-02-08,1900-01-01 19:03:00,FINALIZADA,***,1,0
201103057877893,ACCIDENT,OUTROS,OUTROS,OTHR,-20.5548,-56.6736,BODOQUENA,MS,****,2011-03-05,1900-01-01 10:00:00,ATIVA,A DEFINIR,1,0
201208206132977,INCIDENT,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-20.5548,-56.6736,BODOQUENA,MS,****,2012-08-20,1900-01-01 05:50:00,FINALIZADA,***,1,0
201603221202521,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-4.6006,-38.1864,BEBERIBE,CE,####,2016-03-19,1900-01-01 13:30:00,FINALIZADA,A-048/CENIPA/2016,1,1
201208218524867,ACCIDENT,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-3.4769,-66.0542,JURUÁ,AM,****,2012-08-21,1900-01-01 18:50:00,FINALIZADA,A-136/CENIPA/2013,1,0
201307198461143,ACCIDENT,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.3117,-56.8011,BONITO,MS,****,2013-07-19,1900-01-01 14:30:00,ATIVA,A-132/CENIPA/2013,1,0
201104304792840,ACCIDENT,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-25.5228,-49.6,BALSA NOVA,PR,SSTH,2011-04-30,1900-01-01 20:50:00,FINALIZADA,A-502/CENIPA/2015,1,0
200903145609868,ACCIDENT,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-25.5494,-49.6431,BALSA NOVA,PR,SSTH,2009-03-14,1900-01-01 17:30:00,FINALIZADA,A-533/CENIPA/2016,1,0
200808098234341,INCIDENT,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-8.1082,-42.944,CANTO DO BURITI,PI,****,2008-08-09,1900-01-01 16:50:00,FINALIZADA,***,1,0
